id,max_zT,T_for_(max_zT),max_power_density,I_for_(max_power_density),max_efficiency,I_for_(max_efficiency),num_Seebeck_samples,num_elec_resi_samples,num_thrm_cond_samples
1,1.7896643821175209,741.3421935193519,17.850780352052684,2.9014767960723375,13.744221063371267,2.566147808761123,22,22,19
2,2.4070396940782213,915.035,22.64301405334679,3.4703026016043212,15.643298221205388,2.9390242131638833,18,18,14
4,1.390873941402709,1131.6576401640164,106.23588136977264,12.669852959123048,15.057954849637097,11.12722839674992,19,19,19
5,2.391362886928691,713.1894154815482,12.540932403618877,4.228335727293714,12.613887765044499,3.4575776168732784,37,34,41
6,2.2110979963903437,997.478,5.417351289232347,1.1210459114068045,10.406799890819604,0.9893915922436608,15,15,15
7,1.5325884637150904,764.354,8.97672094261571,1.4704713195438468,10.156888879699002,1.294746386983823,33,32,12
8,2.213789863113165,756.2444639463946,15.374587795630347,-2.320234440760435,14.50185949725172,-1.9341674927484083,52,47,10
9,1.2783910417296305,375.1579588958896,2.640353211751626,1.4482637927389048,8.307090332211486,1.1919847106355697,17,17,5
10,1.8322066805472383,793.9486435643564,19.732537000142397,3.328519916886765,14.00603322663588,2.8733156737181695,14,14,14
11,1.4324315968643537,796.9847532753274,15.597285111103131,-3.2284902823884685,11.158731051848287,-2.898497920366104,26,26,14
12,2.0404513361232617,334.0435087508751,2.043629055289356,0.9669115004520085,9.140701486422365,0.7776210863460681,8,8,8
13,1.1398420992773748,595.3359633963396,5.5594269333751125,1.6636725376268144,8.619736739718121,1.4739820178574112,20,14,8
14,1.0956092883831838,382.4546123212321,3.311722600416409,-1.6322020275374134,8.575194996301615,-1.3669518520132804,10,10,10
15,1.4476409968374828,660.899,14.354599213540178,-3.99657227112463,10.80074204408559,-3.392409722324995,22,42,19
16,1.2006935216769161,454.57868636863685,4.116712691355249,-1.9369039591924941,9.158994279009674,-1.617959303443424,11,11,11
17,1.6645334660551627,725.1398569856985,17.254499439505757,3.728401469445935,12.67765753493483,3.230436645704765,23,23,23
18,1.5642182731165313,717.8698571857185,13.146386713306699,3.066731471911123,10.536827030128494,2.7193414799468036,19,19,19
19,1.4576502662857993,419.225196619662,3.820067819213489,1.5857726208201117,9.867897139887877,1.3027131133135392,10,10,10
20,1.5854430082114375,665.3152511251126,0.24386527171346126,-0.037687624429053296,0.7588782199001702,-0.0372071203244418,9,9,9
23,1.9897058477905456,758.673,10.44089179487321,2.358727512676726,11.41130983156368,2.060843600574322,10,10,10
25,1.113227489539354,909.76002040204,7.242062003452724,1.3905829132302445,7.494059016732875,1.2942570085934249,26,26,26
26,1.049134550204164,904.5357642764277,6.239343780104998,1.089902022163024,8.119154438257778,1.003871037433312,26,26,26
27,2.625888464904115,970.094,2.454459384128818,0.1549810790759969,6.960514676418613,0.14367436748010656,15,15,15
28,2.2299702107680064,756.8633443344334,11.752697768159289,1.8422353678295793,15.872758814923978,1.5656284241872886,11,11,11
31,0.9128656968126588,436.9393222322232,1.2466890374429112,-0.7690185826735761,6.146612957576294,-0.6609262735782854,9,9,9
32,0.9628840335844174,425.9446930693069,1.5407529593763378,0.794913347918871,6.741355663166545,0.6839225184007424,10,10,10
33,0.7505842906951032,494.17217051705165,1.6654709884898589,-1.1012968651126778,5.899942026542029,-0.9606248893078371,5,5,5
34,1.843010784580633,325.49251935193513,2.526628317481223,1.1055672539044934,10.042467271530043,0.8928764569440182,7,7,7
35,0.557197418303849,508.6784126412641,0.18950743547749965,-0.15686202089952936,3.079605596063389,-0.14566760587569855,6,6,6
36,1.5754418088906343,400.312,0.7510674304985532,0.6327161040916562,5.603927309860593,0.5053902862567459,6,6,6
37,1.396219765976751,343.44300510051005,2.2473466530241653,0.9930208868009148,7.82795747606668,0.8404108532925068,21,21,21
38,1.2390439656655665,331.32906570657065,3.875692032445306,-1.724702299008264,8.765862051991755,-1.4514065516286423,17,17,6
39,1.511948949895944,360.01430483048307,1.0174539919089836,0.6268872820222382,6.873235168773208,0.5039859994976738,5,5,5
40,0.8232465950990832,444.36420042004204,1.607071605347989,-1.2252946179887194,6.047525840302234,-1.0606649221195439,6,6,6
41,0.7345461640440006,472.765,0.49074343881060734,-0.4350025676992858,4.214441037266172,-0.39067770102834487,8,8,8
42,0.9892687893422186,475.6393065306531,1.7801796541390726,-1.2297877049300856,7.35441609027776,-1.0424501154700556,11,21,21
43,1.1340545616961295,329.51848514851486,3.0045572200462605,1.1779147707734705,8.078640524165705,1.0118787342689177,6,6,6
44,1.2936418243917256,334.3595175517552,2.544735517762161,1.2132354590743497,8.126179335875667,1.0071841979624736,6,6,6
45,0.26397355624950675,416.69376727672767,0.4805292250863079,-0.47344299723945327,2.153780485243654,-0.4498215110589755,9,9,9
46,1.0773272312636621,333.73233515351535,3.3258474584651636,-1.4894388370918352,8.402402964030347,-1.2639297945278758,10,10,10
47,1.004346745368519,435.85922232223226,2.3214307627600794,-1.6133274772472836,6.75907755412515,-1.3785963717018699,5,5,5
48,0.6363730113892775,371.88167416741675,1.3380421779250469,-0.7665401425647236,5.179574472342763,-0.6810206330142395,5,5,5
49,1.2296666346386673,484.3198878887889,2.7927111329277934,-1.9077888169951758,8.087267031622819,-1.5736201309547018,5,5,5
50,1.218146467504527,450.0507788778878,2.7528680304351916,-1.894759803937137,8.118887041348422,-1.5610894851989046,5,5,5
