id,Seebeck_RMAE,dSeebeck_dT_RMAE,elec_resi_RMAE,thrm_cond_RMAE,Seebeck_RL2E,dSeebeck_dT_RL2E,elec_resi_RL2E,thrm_cond_RL2E,Seebeck_RL1E,dSeebeck_dT_RL1E,elec_resi_RL1E,thrm_cond_RL1E
1,0.027545133907850582,0.6001354229064755,0.03143286505884023,0.010276921326777542,0.015909796262448074,0.44552397363770013,0.017852269886000093,0.004597372333222771,0.012864412894924087,0.3953605028000883,0.015438445709987576,0.0033715661733032284
2,0.03737789696505428,0.4324689278429775,0.08738364064202213,0.00805699844754867,0.022986879213007103,0.32461744000834947,0.057111014341834396,0.006568183427494264,0.0177206205366955,0.3187690230770796,0.03684625449528445,0.0052547686205297265
4,0.0061368373558467635,0.1319468751344118,0.006285267446159313,0.004976922308978239,0.0032803954934724155,0.06585660700864862,0.0036364641985690616,0.002792038256627428,0.0023780399657505114,0.055680785174135605,0.002765580735803305,0.0022421163196120826
5,0.014665562314293154,0.5946548595467298,0.04854783684609099,0.004149371029928309,0.008645311647892309,0.2596940496664411,0.028976948669767164,0.002392049342647019,0.00712914801086076,0.24392363562514596,0.02457063681337634,0.0019385257664627567
6,0.02645065475806685,0.443873225383473,0.05740750754992768,0.05557533466726439,0.019050189386388354,0.2842440188036569,0.033187671224798446,0.02965353382471779,0.01585298860555284,0.25282354641734245,0.025883590614235757,0.02370179841484149
7,0.02951816767679549,0.5819125101857973,0.23746400919153865,0.01305305602969648,0.01316958767567403,0.32964828856772965,0.08982570285945882,0.005861432401210845,0.011216955161544515,0.2567358897211707,0.0620416242579817,0.004411186058416456
8,0.012321088300264876,0.6255393693610553,0.035771623434345576,0.009970620208017898,0.005410313443382109,0.3619168200960992,0.02330643525675897,0.005003094592185235,0.004385728440369642,0.2881310594838201,0.018874914405202777,0.0032418242779744862
9,0.008754610812781284,0.8006374815374531,0.008189769892815186,0.008001692220595661,0.003852899972646959,0.5622540029860104,0.0040171525794583,0.002754282372855021,0.0030012082261253992,0.5297254859546602,0.0030342139537685034,0.002046395420347747
10,0.02608941253672578,0.28033979081996113,0.04992833214971216,0.0308907385185235,0.011239550680395673,0.17506403584498628,0.02614699112950796,0.015037286694452293,0.007919651324052956,0.1646026400265916,0.019628239455499387,0.011626817226114729
11,0.03370008398520189,0.7178156304958969,0.025496759627646547,0.013476893088193309,0.016559361750761118,0.6405797412796947,0.017931020707857036,0.006995406789022121,0.013331538221393881,0.5610636370318536,0.016822516741353846,0.005258640656347883
12,0.0029344714450872953,0.06165090714044684,0.01166779022777633,0.008582278211882883,0.0015203053310034074,0.05454140808608428,0.004098080689657796,0.0031839213129995977,0.001221344694719449,0.0537926903804504,0.00290559149907122,0.0021576971914894203
13,0.11799178277947224,0.9145266328374199,0.03453196858949404,0.009325989596910144,0.04759465032066856,0.8263808875734591,0.02542243011173877,0.004715552739357763,0.035615142088914344,0.7940320775219613,0.021045054362448478,0.0036814471184472715
