id,Seebeck_RMAE,dSeebeck_dT_RMAE,elec_resi_RMAE,thrm_cond_RMAE,Seebeck_RL2E,dSeebeck_dT_RL2E,elec_resi_RL2E,thrm_cond_RL2E,Seebeck_RL1E,dSeebeck_dT_RL1E,elec_resi_RL1E,thrm_cond_RL1E
1,0.04982759767252382,0.6092507788331104,0.07143315720860019,0.015519100414381355,0.03257316273796769,0.46565451273493264,0.04825428762342701,0.017452559309329402,0.02573051244260608,0.41777419073818306,0.05010499633597972,0.016483461911346708
2,0.10774476313622512,0.8325605840513817,0.18494601132527685,0.04771784262591068,0.07612897153031713,0.5243681091639099,0.18495996259772465,0.053996328356257776,0.06734564492758216,0.5019576984259639,0.16992148436371246,0.05064057935820485
4,0.011657079256082066,0.1275939781456933,0.020970001554723432,0.040984681485377136,0.006749646847628091,0.07928818690321757,0.022575842301307863,0.03262659524456003,0.005469591174210141,0.07125530320367476,0.0223626477858865,0.028064785817855632
5,0.08122008050831765,1.0703062426386956,0.08351645500186937,0.005499002807071507,0.05789098157235546,0.46968577077084195,0.05865773047823458,0.002466044942370546,0.049968476854402505,0.4310392995795822,0.054196775422572986,0.0018576111197660466
6,0.07354726612267877,0.4973124411716208,0.06931161277623989,0.10925912269124202,0.04672058278152542,0.40539811382767044,0.03555730108949625,0.07516189378993522,0.034176089332230784,0.34170795490024425,0.026793201812955393,0.0650063613090991
7,0.10184977154486445,0.5862640261085993,0.4550018353630582,0.019350336942271347,0.07399847706674993,0.4403529589210117,0.21817826461286022,0.017928370224137277,0.07348597163453277,0.4002009309915889,0.14445558715120252,0.01637457545941905
8,0.026825789137274954,0.638709973345242,0.07345374808143364,0.014963620025629093,0.02176523214191292,0.386874849481725,0.05409298376966242,0.008662365969357603,0.020109278570020813,0.3173764657276183,0.04786553035845034,0.0068382518825823545
9,0.012093023879123524,0.7289154063641466,0.012793246739572914,0.009581708345571548,0.007318764353527962,0.605577627809151,0.009431939910484476,0.004837180626847097,0.006205532124668073,0.5971478045791796,0.007861911571148468,0.003631189886619144
10,0.07216540262480865,0.6071154125986704,0.13739894346622902,0.05631912701022721,0.04685236367132558,0.34179682051057664,0.09841747963422282,0.055011701060186616,0.03960736188747,0.3164353226490305,0.07691982347357192,0.05157747035122993
11,0.0552533481714634,0.7283911413336708,0.06348657090298271,0.0518367348593883,0.04018389154727454,0.6498687708048153,0.06035194703030463,0.04292999531862931,0.03205691367491709,0.5721677204535015,0.05546732172651562,0.03597433410064582
