id,Seebeck_RMAE,dSeebeck_dT_RMAE,elec_resi_RMAE,thrm_cond_RMAE,Seebeck_RL2E,dSeebeck_dT_RL2E,elec_resi_RL2E,thrm_cond_RL2E,Seebeck_RL1E,dSeebeck_dT_RL1E,elec_resi_RL1E,thrm_cond_RL1E
1,0.04982759767252382,0.6092507788331104,0.07143315720860019,0.015519100414381355,0.032573162737967676,0.4656545127349327,0.04825428762342704,0.017452559309329336,0.02573051244260606,0.4177741907381831,0.050104996335979715,0.016483461911346607
2,0.10774476313622493,0.8325605840513817,0.18494601132527694,0.04771784262591068,0.07612897153031713,0.5243681091639099,0.18495996259772468,0.0539963283562577,0.06734564492758217,0.5019576984259638,0.1699214843637125,0.05064057935820476
4,0.011657079256082066,0.12759397814569318,0.020970001554723432,0.040984681485377136,0.006749646847628158,0.07928818690321765,0.022575842301307863,0.03262659524456006,0.005469591174210209,0.07125530320367485,0.022362647785886494,0.028064785817855663
5,0.08122008050831765,1.0703062426386958,0.08351645500186937,0.005499002807071507,0.057890981572355435,0.469685770770842,0.058657730478234596,0.002466044942370546,0.04996847685440247,0.4310392995795822,0.054196775422572986,0.0018576111197660466
6,0.0735472661226789,0.4973124411716208,0.06931161277623989,0.10925912269124202,0.04672058278152542,0.4053981138276704,0.03555730108949624,0.07516189378993522,0.03417608933223077,0.34170795490024425,0.02679320181295537,0.0650063613090991
7,0.10184977154486441,0.5862640261085993,0.4550018353630582,0.019350336942271347,0.07399847706674992,0.4403529589210117,0.21817826461286025,0.017928370224137277,0.07348597163453277,0.4002009309915889,0.14445558715120255,0.01637457545941905
8,0.026825789137275027,0.6387099733452422,0.07345374808143378,0.014963620025629199,0.021765232141912942,0.386874849481725,0.05409298376966248,0.008662365969357625,0.020109278570020837,0.3173764657276184,0.04786553035845042,0.006838251882582384
9,0.012093023879123524,0.7289154063641466,0.012793246739572914,0.009581708345571548,0.007318764353527962,0.605577627809151,0.009431939910484476,0.004837180626847097,0.006205532124668073,0.5971478045791796,0.007861911571148468,0.003631189886619144
10,0.07216540262480887,0.6071154125986707,0.13739894346622902,0.05631912701022721,0.04685236367132555,0.3417968205105767,0.09841747963422279,0.055011701060186616,0.03960736188746997,0.31643532264903057,0.07691982347357189,0.05157747035122993
11,0.0552533481714634,0.7283911413336709,0.06348657090298268,0.05183673485938806,0.040183891547274544,0.6498687708048153,0.06035194703030463,0.04292999531862923,0.032056913674917094,0.5721677204535015,0.05546732172651563,0.035974334100645745
12,0.011627964730696636,0.19342566237988984,0.0216425977609628,0.0194848008030473,0.0060680998009648175,0.12145855254099319,0.01250247357187101,0.012427234375237538,0.004264894919126855,0.11153055771354996,0.010645772241463325,0.010692745659733585
13,0.09226378227194479,0.8765560245937664,0.08744398705551439,0.009488176357211133,0.03928850092432067,0.8299857726929236,0.09762437482878508,0.0051582732483177645,0.031310271385562666,0.8110677109260392,0.08977486678366386,0.004156831676177818
14,0.014877019704906142,0.4413056472265125,0.005199106762905042,0.01577779927372787,0.007471612570049685,0.33564694538708295,0.0028182429076160777,0.009168247644188398,0.0056710118520409735,0.3024970728826565,0.0023240415872954495,0.006779369416605211
