id,max_zT,T_for_(max_zT),max_power_density,I_for_(max_power_density),max_efficiency,I_for_(max_efficiency),num_Seebeck_samples,num_elec_resi_samples,num_thrm_cond_samples
1,1.6859670785530063,761.3437263726373,17.889181134340742,2.903020826662492,13.74700688236665,2.5677483868666453,22,22,19
2,2.360993461507781,915.035,23.231061602860244,3.518747548166276,15.88131898874744,2.966223927478096,18,18,14
4,1.4529093602186574,1199.78,108.89742250172992,12.71203811611204,15.307538515951682,11.145709971551693,19,19,19
5,2.3087732181015785,711.7687586858685,12.475293105080748,4.224755544865538,12.566903229147469,3.4598554708759925,37,34,41
6,2.1273096009244834,997.478,5.515350431466324,1.135366411754596,10.512227932117058,0.9994182314438101,15,15,15
7,1.4612101025900484,764.354,9.438530460469146,1.5173664798157638,10.626710138741615,1.3269095598298415,33,32,12
8,2.0089086711521116,771.4196086608661,14.684925014071455,-2.264807814932876,14.168425342176993,-1.9004847755744185,52,47,10
9,1.2697118099325078,375.194301130113,2.681806317040649,1.4476984093565095,8.381044256380584,1.1888208961494242,17,17,5
10,1.7297678486330328,806.2858164816482,19.548601562589244,3.3194487463936477,13.876890370955067,2.871418740102709,14,14,14
11,1.3399464401803327,767.0872329232923,15.735987437505278,-3.241852061410017,11.096615568821399,-2.9085242118911734,26,26,14
12,1.847601829341553,328.18385518551855,2.0419846275472433,0.9708836617694485,9.159477609670404,0.7797648778401871,8,8,8
13,1.084795746035776,587.4981408140814,5.236710958572255,1.6026580596721656,8.303975299137875,1.426717297624362,20,14,8
14,1.056647367250563,396.092702530253,3.3214159393314096,-1.650638012415413,8.528397118211346,-1.3836971206603108,10,10,10
15,1.3320877960071893,660.899,14.620029535446069,-4.059450434218644,10.946576565520306,-3.435766364384075,22,42,19
16,1.0911906725801928,482.0804529452945,3.974679466316363,-1.9078727358328245,8.90429918200307,-1.6001641660433363,11,11,11
17,1.7801141598259207,826.6657795779578,16.980426520835984,3.6889569282657053,12.649224153946182,3.19294584680585,23,23,23
18,1.5525596312192471,750.0,12.908871827231687,3.0157943913669656,10.410894208370976,2.6793202724554517,19,19,19
19,1.4321087328196875,374.7571301630163,3.799486361928583,1.5913834945417553,9.912630680488043,1.3059322382208767,10,10,10
20,1.46025448853542,682.9453885388539,0.23386746296995425,-0.03603060232952434,0.7279530381028205,-0.035590531917850894,9,9,9
23,1.935937795712505,758.673,10.800598503996667,2.4115735286608833,11.641208649245806,2.099982343974388,10,10,10
25,1.0990903101390206,931.241,7.278760646876546,1.400907793535626,7.450409548444161,1.304402490429187,26,26,26
26,1.0188898895979774,928.402,6.247453768712006,1.0935400796993173,8.14109448900182,1.00769588315721,26,26,26
27,2.6036628833553292,909.5535868586858,2.5003064981988543,0.15528782920348658,7.069993831343544,0.14380326627160972,15,15,15
28,2.02939805506182,760.6225842584258,12.034762120415582,1.878400948621109,16.181261136771198,1.5918790222171595,11,11,11
31,0.8523842374610794,504.167,1.2215009838050297,-0.7599730705501397,5.994574429862406,-0.6557276494594453,9,9,9
32,0.8589447185522271,410.3125302530253,1.4899073893271226,0.7817361154792929,6.457172949481589,0.6769366923238667,10,10,10
33,0.7463193090417067,464.7980451045104,1.6641714863664194,-1.0986317115604138,5.8891482473406125,-0.9581436427435627,5,5,5
34,1.8285431550605433,328.9962725472547,2.5471661921562974,1.1127671103732912,10.134410983819016,0.8968169095652788,7,7,7
35,0.5309554437265611,511.756,0.18704768586086465,-0.1564383965452526,3.043586943241828,-0.14540585314967186,6,6,6
36,1.4077852128196693,384.5965892589259,0.7461844441603305,0.6249404850887362,5.577491039362976,0.4996580484650336,6,6,6
37,1.2291002311644539,343.20325472547256,2.1730531032699583,0.9710362539027328,7.6041792351728255,0.8259976212433952,21,21,21
38,1.1930273504249358,367.55819261926194,3.9574464289205746,-1.7514908023558478,8.964031200038672,-1.4696609307882262,17,17,6
39,1.4629641655820942,322.2038877887789,1.0074803787639435,0.6236465029073794,6.77288707923331,0.5034370467390418,5,5,5
40,0.8033530076509539,400.2847590759076,1.656163971681574,-1.2531689483890855,6.169735180601963,-1.0823785757180084,6,6,6
41,0.7627520330957401,469.38190309030904,0.4839409322829555,-0.43337379481262334,4.127975569512066,-0.3900078226129109,8,8,8
42,1.0109106989492491,450.9570607060706,1.7857573035731436,-1.2357941583581233,7.365223837608646,-1.0465503234835662,11,21,21
43,1.1703136981696984,373.3384887488749,3.086814603310265,1.2006099437995346,8.218146154443351,1.0290310351315868,6,6,6
44,1.2198014253314498,363.59002700270025,2.500153611184367,1.1971897935385252,7.972152406213906,0.9981317932671846,6,6,6
45,0.24225773641684242,403.29425472547257,0.48020343960312795,-0.4713538800129227,2.110934392079904,-0.44832178801381284,9,9,9
46,1.0502774074232908,395.52781886188615,3.2779266527452737,-1.4687202351312574,8.232690405469421,-1.2506233741675763,10,10,10
47,0.893293892292011,427.43323492349236,2.325666159838469,-1.6132927138005195,6.757528769382668,-1.3785196553783003,5,5,5
48,0.603498717672867,435.0329968996899,1.3331486900894838,-0.7665070984590155,5.142705098803958,-0.681825651773266,5,5,5
49,1.1828412725591517,465.7764576457646,2.802178323366337,-1.9163498838128163,8.10369183056547,-1.5811841848964185,5,5,5
50,1.1815475240913147,463.4701758175818,2.7672728501416195,-1.9031987278136795,8.099340220101373,-1.5681388085713415,5,5,5
51,0.8977347701754599,432.3886687668767,2.3751062772126033,-1.6456454998930843,6.825217158356327,-1.4041534954289272,5,5,5
52,0.45182806483195803,374.3858653465346,0.49082110072517016,-0.5616178353222148,2.9176807062665366,-0.511290507126427,6,6,6
53,0.9049721240909344,407.0349135913591,2.925052409839709,-1.4383229484332443,7.7135449923241906,-1.224760474406435,10,10,10
54,0.7047733938573482,464.78009630963095,0.8731929965760826,-0.46779799029355806,5.33999730468483,-0.409784713671682,6,6,6
55,1.0915804731610412,325.4675637563756,2.0808156674635634,1.1564014653671706,7.238593813146686,0.9770191817906806,6,6,6
56,0.9582285739467046,317.58714653465347,7.30818163219251,-2.9128441665027935,11.921217894322812,-2.627593074345842,11,11,11
57,1.0472263657174314,337.772,6.446204833675695,3.5084797588939627,10.400482272151267,3.211011226597444,13,10,13
60,0.31270567166359614,299.456,1.251252157788994,-1.052946765479822,3.6472719246738694,-1.0185005452314395,9,8,6
62,0.6385562680169782,400.0,0.22829766469986607,-0.30527716473628164,3.035737016644195,-0.27212211165076633,5,5,5
63,1.1553965396208443,325.7184825482548,2.976052213521852,0.9545691582250222,8.009110203475688,0.8409165363139542,7,7,7
64,0.4274568702192043,305.171,0.9646417097728412,-0.4324972711780818,4.348265980557,-0.41719829429156413,28,28,17
65,1.2728762883473759,360.8099945994599,5.763197213235438,2.473861927647509,8.632866392780427,2.1194903416671917,26,26,26
66,1.3763462212647983,300.484,1.3005780829277962,0.9860044357144806,6.265549975830418,0.7981870062845918,13,13,13
67,1.1548207656632108,351.2389302930293,3.8416030797054743,-1.9198458837049788,8.101783557533102,-1.606378718978071,11,11,11
68,0.8160911363826391,411.9603771377138,0.27200024586172106,-0.35830252667209966,2.890641422582445,-0.3142368095760062,8,8,6
70,0.5480608903259225,460.6025814581459,12.529838130859403,-4.94288955763099,7.753591328651428,-4.581601581465578,18,16,15
71,0.9499637158161816,378.1027716771677,0.5866407368883227,-0.5163103384897346,3.8948238893909117,-0.4448032990189257,11,11,11
