id,max_zT,T_for_(max_zT),max_power_density,I_for_(max_power_density),max_efficiency,I_for_(max_efficiency),num_Seebeck_samples,num_elec_resi_samples,num_thrm_cond_samples
1,1.6592141248474102,817.552,17.80330213687163,2.8788361115382743,13.692350715594703,2.549110080336566,22,22,19
2,2.3576732629746626,915.035,23.20779567328335,3.523615187577598,15.88688415342162,2.9715964567049586,18,18,14
4,1.4528575573742113,1199.78,108.54472621484166,12.679790500279893,15.278624150126522,11.118698970073627,19,19,19
5,2.3071581135696864,713.343,12.39816815232049,4.204004717738221,12.510084660625779,3.4453410994676026,37,34,41
6,2.131721320712656,997.478,5.505859742553809,1.1365402515501095,10.508695948853738,1.0005613034626462,15,15,15
7,1.460877455742874,764.354,9.52167895649351,1.5282589995089804,10.690773508080778,1.3360556811425512,33,32,12
8,2.01088244192655,772.005,14.678277871249994,-2.265996555411959,14.159934941285796,-1.9007322539162175,52,47,10
9,1.236768175905421,399.2710313031303,2.6796075342229146,1.4463677301158082,8.375671264285726,1.1878956264676515,17,17,5
10,1.6993768572191628,795.1349101910191,19.498517390465615,3.311787038639479,13.86552089799708,2.8648138174283533,14,14,14
11,1.3471953128482905,804.6659343934393,15.596796255118488,-3.2282423881680717,11.034135738813559,-2.8987940834836685,26,26,14
12,1.853541139052703,327.9681624162416,2.04163827308688,0.970715431550133,9.15805613760596,0.7796591007964736,8,8,8
13,1.0840777611918415,626.7908372837284,5.090837524584796,1.5818428945291783,8.123750838066135,1.4122142798974187,20,14,8
14,1.0404470684687404,390.6814602860286,3.3210284206250966,-1.650428009938131,8.526192739521138,-1.3835707111160547,10,10,10
15,1.3304285495771566,660.899,14.633250800095997,-4.061827851046492,10.957537154556183,-3.436720110840071,22,42,19
16,1.0928927674920867,476.28534863486345,3.975707372610239,-1.9083724781596338,8.90996131822873,-1.6004231431898475,11,11,11
17,1.7693845504637167,834.4417671767176,16.95028899942965,3.683894194690174,12.63675770383245,3.188769099928853,23,23,23
18,1.5521864461198411,750.0,12.840115534341223,3.003812580824429,10.366529681220655,2.669417968263105,19,19,19
19,1.431699645839386,375.72431623162316,3.800053868337826,1.5915103288207981,9.912044527872833,1.3060562298753982,10,10,10
20,1.4570350691884901,691.316,0.2322031156131325,-0.03577416463223722,0.7224635005830377,-0.035340830462472266,9,9,9
23,1.9389631994439473,756.1800780078008,10.801186231218734,2.41156785826457,11.641572525169146,2.1001000326288004,10,10,10
25,1.0975896278423325,931.241,7.219353927736833,1.398191802212872,7.402798165988016,1.3023111299953665,26,26,26
26,1.0206819751031215,926.657209920992,6.215057044124243,1.0898231468384458,8.125773561031751,1.0044601784991574,26,26,26
27,2.635126470793821,920.700498649865,2.4841894309305808,0.15433854197874192,7.0273765107802175,0.14301867243002847,15,15,15
28,2.02779048595919,762.2202612261226,12.017326224715454,1.875308037851855,16.169834385164535,1.589781357554687,11,11,11
31,0.8523554307761886,504.167,1.221849375419767,-0.7601760009052339,5.993690645113642,-0.655915770576936,9,9,9
32,0.8583446571894203,410.5989834983498,1.4899910268776368,0.7817172220802695,6.456564661236196,0.6769239367327354,10,10,10
33,0.7435173008446131,455.90587788778873,1.6646330502213684,-1.0989336210795508,5.888842764257516,-0.9584170580642598,5,5,5
34,1.8294655290851507,329.64666984698465,2.5469635045407437,1.1127002331364708,10.133052479598014,0.8967992634281191,7,7,7
35,0.5328326013844435,511.756,0.1870888790952019,-0.15647383406343812,3.045563832482873,-0.14543138725963248,6,6,6
36,1.409215654051514,383.6162328232823,0.7463638207237202,0.6250888468154124,5.578704153466265,0.49975120805672546,6,6,6
37,1.2293537639602576,343.80263066306634,2.1696599661208364,0.9699596776895708,7.600103048743463,0.8251636262786772,21,21,21
38,1.1858437808061717,368.0665094509451,3.9608067325676313,-1.7531351732786273,8.964610388527054,-1.4710540274278652,17,17,6
39,1.462893936783629,321.1938379837984,1.0075061087109627,0.6236631377364614,6.772549223921024,0.5034561672030122,5,5,5
40,0.7992643625684839,395.1800696069607,1.6561312195599727,-1.253173584158613,6.1692985240659475,-1.082403736954033,6,6,6
41,0.762288633437486,469.38190309030904,0.483920675929008,-0.43333069679227326,4.128583133628289,-0.3899637727662484,8,8,8
