id,max_zT,T_for_(max_zT),max_power_density,I_for_(max_power_density),max_efficiency,I_for_(max_efficiency),num_Seebeck_samples,num_elec_resi_samples,num_thrm_cond_samples
1,1.664667569319486,817.552,17.770815001221578,2.891670865458003,13.674681507973037,2.5595125242793637,22,22,19
2,2.3746040953148735,915.035,23.074448284766802,3.49460519627832,15.762675280804961,2.9470802088952874,18,18,14
4,1.4530874646692287,1199.78,108.52976729735502,12.683322332238022,15.287087880743384,11.121846045936996,19,19,19
5,2.309329192177104,713.343,12.533477303368729,4.248097112616052,12.592392994261772,3.476591692493149,37,34,41
6,2.115039182005505,997.478,5.673741035554873,1.1582343751042896,10.732506484282784,1.0167498927522542,15,15,15
7,1.467938178088545,757.521889188919,9.132809085194722,1.474875827145938,10.348958970903785,1.29149574818999,33,32,12
8,1.9909763186706981,772.005,14.719225880625526,-2.2697714084946323,14.177753695277747,-1.9052220473057866,52,47,10
9,1.2352283975359402,377.35666406640667,2.6686112880217814,1.44262234601999,8.350415580303762,1.18548027002212,17,17,5
10,1.6875958184255944,797.0329367936794,19.433436230598076,3.308190004067704,13.797289361388707,2.8648152960930124,14,14,14
11,1.3446254564090103,776.4228222822283,15.553069032718692,-3.2196174914444393,11.012131312044685,-2.8909683460550237,26,26,14
12,1.8393037324134172,329.3521910191019,2.040864168697768,0.9704923073848051,9.158368535573718,0.7794919110388094,8,8,8
13,1.1003294780411785,607.3171283128313,5.39511225811024,1.6244581632333004,8.491916909344678,1.4414878112506688,20,14,8
14,1.041980002234508,393.21110605060505,3.319614445216357,-1.6510644391401055,8.52277727893232,-1.3841928532839425,10,10,10
15,1.3140857998750832,660.899,14.626750995265745,-4.058950453122801,10.946999131360752,-3.4353057307971113,22,42,19
16,1.091318387653023,479.05800630063004,3.974467674709498,-1.9082181148682102,8.904237642168805,-1.60044095534173,11,11,11
17,1.7550912683246824,825.1872467246724,16.98951259938939,3.6918933860569374,12.642263322256847,3.196070804416934,23,23,23
18,1.5525599342590868,750.0,12.798239489053055,2.997940337289509,10.347331634653333,2.6642947808262045,19,19,19
19,1.4303025050118539,379.81798749874986,3.7986028372018126,1.591118720000336,9.897374963426845,1.3061383814206426,10,10,10
20,16818.325538564895,631.2772337233723,0.240802589210322,-0.037236226453605956,0.7514228710640127,-0.036764970396247466,9,9,9
23,1.9397547384643812,758.673,10.796930575044913,2.41068644542468,11.621482490758304,2.0996053016401017,10,10,10
25,1.0990316319200912,931.241,7.2807182330585505,1.3975857979914947,7.4489186174342334,1.3012977083258785,26,26,26
26,1.0194101375374423,928.402,6.251692587428513,1.0937844685218299,8.14111787790269,1.0080214522676745,26,26,26
27,5.9649902862982715,867.4356147614762,2.4859392662372466,0.15554155286113283,7.023060153073711,0.14418060177107167,15,15,15
28,2.022896554622182,753.9969238923892,11.94165631965153,1.8662472393655136,16.096388590791776,1.5815798845662656,11,11,11
31,0.8524940657168312,503.92755895589556,1.2233846411595204,-0.7608329857689102,5.993843895012973,-0.6564702008011937,9,9,9
32,0.8566107853736018,409.0644125412541,1.49172264688538,0.7821363059102437,6.456821874226392,0.677290708136954,10,10,10
33,0.7488372449191703,457.7642409240924,1.6647992767013096,-1.0990285453734492,5.902172073817777,-0.9581756476781892,5,5,5
34,1.8218090914057652,330.38098937893784,2.5474797402056693,1.1132181145437194,10.13162541262644,0.8972437477902832,7,7,7
35,0.5316582106049264,511.756,0.18685238787303593,-0.15625820400487775,3.043120688999783,-0.1452418477609515,6,6,6
36,1.4052726472686836,385.87402340234024,0.7461930071752279,0.6250014897630171,5.577560338635788,0.49970873223133566,6,6,6
37,1.228847046185456,342.3041908190819,2.168141903861266,0.9696676377204256,7.59191071162982,0.8251050257121614,21,21,21
38,1.1842049102496266,355.8900108010801,3.9725566747099097,-1.758235798067773,8.988773888360836,-1.474599169811411,17,17,6
39,1.4607738940283617,319.95785598559854,1.0075266138269428,0.6236810420272397,6.770640491486849,0.5035054396958087,5,5,5
40,0.8034675101535761,406.64323192319233,1.6559475286622223,-1.2530105957157915,6.170541296324479,-1.082226238370622,6,6,6
41,0.7680137445678787,468.26582988298827,0.4835941763238692,-0.43333466315260566,4.1222975762282505,-0.39002625724701123,8,8,8
42,1.0028673839963709,453.8280166016602,1.7898005754595994,-1.2379831661858083,7.383834491588407,-1.0478000080210266,11,21,21
43,1.1638132893945106,379.58421332133213,3.087264878789785,1.200897596297833,8.212733620918426,1.0293910187670678,6,6,6
44,1.2186903304274215,367.85115031503153,2.4980128311549166,1.1962464786446225,7.967019239350233,0.9974840165928184,6,6,6
45,0.23993158317466257,438.3251188118812,0.4789685961801101,-0.4708566569215643,2.1061497055705716,-0.44791031522750197,9,9,9
46,1.0517581128192848,383.8959935293529,3.285054640100943,-1.4701919388409788,8.239278205442996,-1.251677266225352,10,10,10
47,0.8969619778124613,431.89522352235224,2.325898379066772,-1.6133913776316737,6.772718478221056,-1.3780987606187727,5,5,5
48,0.6066218894913704,438.46230023002295,1.3314848106463362,-0.7655383084198047,5.148973493728216,-0.6808720444620717,5,5,5
49,1.183345932752691,462.5158544854486,2.80382930603853,-1.9174005891672723,8.121571360908263,-1.5813437163642676,5,5,5
50,1.1878680510102897,455.1600900090009,2.7690718252210544,-1.904338546489599,8.119401882237428,-1.568259275635154,5,5,5
51,0.9016679662580969,443.9000467046705,2.375406389684603,-1.6457828672672645,6.839560101913475,-1.4037822624762093,5,5,5
52,0.4511504966617297,375.1400621062106,0.4909088018282157,-0.5617150210398772,2.91741572984196,-0.5113850815730984,6,6,6
53,0.9100335193412126,400.1040616061606,2.926258588811081,-1.4384493735272885,7.718406857879969,-1.224750228900199,10,10,10
54,0.7045316709315499,465.2150098009801,0.8729371114331137,-0.46773800618973005,5.338639509428654,-0.4097424417613844,6,6,6
55,1.0941134029213118,335.22309060906093,2.081248058659504,1.156423628964417,7.237386839317011,0.9770612549876759,6,6,6
56,0.961215960477178,319.0552241824182,7.3040505513178795,-2.907098736112687,11.940520997876986,-2.621807976808437,11,11,11
57,1.0473866231780542,337.772,6.422740596277895,3.5062539521439304,10.353745385616449,3.210394747257562,13,10,13
60,0.31268862156180044,299.456,1.2619821787242318,-1.0577629850730415,3.6748736259489783,-1.0230825244644457,9,8,6
62,0.6385612951300792,400.0,0.22836510633384682,-0.3053582335004949,3.035322280706571,-0.2721978953928913,5,5,5
63,1.1467675266998467,329.30809310931096,2.975228751578111,0.9545277207459738,8.007747908424438,0.8408960276310996,7,7,7
64,0.4264891952071864,305.171,0.9624362777058774,-0.43156458564851513,4.341107521203139,-0.4163390916707672,28,28,17
65,1.2722135128305818,359.36923492349234,5.775908646116156,2.47830674941987,8.640762297205782,2.122733980611152,26,26,26
66,1.3760835412734358,300.484,1.29871965144321,0.9847409379453581,6.258239846361622,0.7973612541816859,13,13,13
67,1.1553885882019697,353.58605520552055,3.8433117228352405,-1.9204647281690193,8.101651681489447,-1.6068785573246351,11,11,11
68,0.778129587672697,411.87011251125114,0.27205053544231017,-0.3583345677451628,2.883934075493847,-0.31436759758186994,8,8,6
70,0.5520689119482043,472.6327454745475,12.320339323119457,-4.931665928383068,7.635303086755825,-4.575781324233426,18,16,15
71,0.9484548610612761,374.43728112811283,0.5876327434507727,-0.5168715416369037,3.902160331689195,-0.4451580694170022,11,11,11
72,0.29900880081394227,407.6974422442245,0.4391277432206054,-0.19035948513500578,3.4802912686982284,-0.1792663567476312,36,17,11
73,0.3821995406096138,1047.7,8.622555783697281,-1.978259498012755,2.7767259330495686,-1.9247023079198968,9,9,6
74,0.48066789745901306,427.77945544554456,0.22752025600664946,-0.2149420233329648,3.851495266119487,-0.19561250048248263,18,18,18
75,0.7631023440130601,710.762,1.9318245429514644,0.7818043315754102,7.296146612789217,0.7025549022589157,10,10,5
77,1.3119043972506033,724.469,11.753508659485835,-3.8343963324246744,10.193498633875764,-3.388853218985042,10,10,10
78,1.103349932950422,712.4211666166616,9.269080775682271,-2.652110781495193,9.361025576127146,-2.384474817507594,10,10,10
79,1.813078189079904,753.8737686768677,11.939267890932314,2.3048560600727295,12.580677616262188,1.9727437868222226,12,12,13
80,1.2939982734092514,687.887,9.420915231255515,2.6857422675230356,8.037971996396033,2.4336780102274247,17,17,17
81,1.0233754061949796,921.774,16.584715380741763,-3.304138561307178,10.597158180866177,-3.000513760522469,18,18,26
83,0.7916990162950741,722.169,3.0524620812098955,-0.8883132185536592,5.819073034993246,-0.7869088355297784,10,10,7
84,0.6473198435797715,778.182,7.190706768212304,-2.4917947920292502,5.476346767491749,-2.3330751257291165,10,16,12
85,2.2604498052290465,914.7970192019203,19.874726430200877,2.8291485690829736,17.635425517683974,2.320547184724801,14,14,14
86,0.27233086424988695,299.154,1.7434822565363952,-1.7190932120753333,1.9801561980720257,-1.6879044793753357,45,45,45
87,0.6099695079952696,698.0814042404241,5.606754255414067,-2.342257220869255,5.410721297262778,-2.1776178824367642,9,9,9
88,1.076594865076109,711.884202620262,3.5565743278475836,-1.0084594787473709,7.917470238067493,-0.9001597432959897,13,14,10
89,1.0336738075804652,561.1920126012601,4.046263967561675,1.321498504293333,7.293791843649824,1.1729597218497716,7,7,7
90,1.1926728326538931,620.437,1.6244248358961486,-0.3709372033272174,7.55681362913285,-0.3217063468964797,31,35,5
91,1.547848340298096,708.6842091209121,7.68752252626929,2.0099497522148577,9.083414845078167,1.7904006767277252,24,25,9
92,1.5405362581535837,819.644803380338,13.529874525316298,2.759051025833853,11.731416398953089,2.427434780026508,28,32,12
93,1.1468273893608338,655.2336666666666,4.91176459809783,1.3730323545815313,7.259141538254632,1.2216215901812653,22,23,8
94,1.8514449689310963,624.074,2.2261260144003474,-0.8175570947115381,5.717326777424964,-0.7330675611413339,7,7,7
95,1.1038752607337436,722.727,4.556622665288723,-2.037580957440275,7.573396448176719,-1.8401723042595493,9,9,9
96,1.3736261550914723,835.6247497749775,19.368977943873826,-3.4735654522499204,12.881457860853326,-3.084079669414008,23,23,23
97,1.1677561207023957,627.5746702670267,6.8746482707945455,-1.364514447625904,12.414474975579997,-1.1894680843500387,6,6,6
98,1.6116673426206198,718.411,1.2357111642309262,-0.21777633418691072,3.2959680246099277,-0.20615768443064264,9,9,9
99,0.4732123916607147,549.615,3.1979026291457755,2.1031240450394026,3.7072231475322472,1.9691185721209294,6,6,6
100,1.2446097206490323,687.4327155715571,8.966082327462583,1.5747361363788785,10.666113044398713,1.3952273157923882,11,11,11
101,0.9368825163373582,772.283,1.8988757736857107,-0.8705939340836278,2.762164273124014,-0.8143591673797838,31,31,7
102,1.4037935002459663,708.1129972997301,7.011002769541368,1.3137656900690886,11.412390267582554,1.1443272282405104,19,19,19
103,1.5553710397773675,749.865,12.742218214843849,2.9897727660926536,10.306505423983406,2.657148877126651,19,19,19
104,1.628628978809869,773.956,5.211510865042491,-1.5191391098494336,6.692614098080621,-1.3884208206571,20,20,20
105,1.3220834377830297,749.769,4.288885150350878,-0.6797215096598959,7.577932879916525,-0.6133459607016315,16,21,19
106,1.7201848128462172,759.266892189219,15.007291461001438,2.7251610301874964,13.778586121976463,2.320810089788682,21,21,21
107,1.1392656836813888,599.816,6.0856889897189275,-3.027207107478411,7.2893106158039,-2.7073902927356555,21,13,13
108,1.6156885942655828,722.0848127812781,11.21205374363575,2.2800599704654694,12.87930151355182,1.9378706811654833,19,19,19
109,1.158734801390522,765.8595339533953,16.067897936327316,-3.788627103539175,10.956641548938007,-3.387962795421808,23,23,23
110,1.571214373234414,698.394,7.362728406993019,1.504640671029161,11.279589426928151,1.287993190006486,15,25,7
111,1.4618470803377674,622.244,6.495143030241442,-2.129005512581503,8.62793493116616,-1.8661351947984415,14,14,14
112,1.6455540458662863,755.668,9.574793329576664,1.9301817508563128,9.970121206898686,1.716192494061294,10,10,10
113,1.0114197098246105,851.991,6.6836810824286905,1.5244026819140106,7.740490541345695,1.4000266822257623,23,21,12
115,2.2189780413258418,800.461608460846,14.826379278883905,1.8831532933360724,17.923463849792856,1.5638059743449404,14,14,14
116,0.5547915301936761,928.895,0.03645143530433204,-0.010465897899930932,0.0926227686459715,-0.010442996442752919,14,14,14
