id,max_zT,T_for_(max_zT),max_power_density,I_for_(max_power_density),max_efficiency,I_for_(max_efficiency),num_Seebeck_samples,num_elec_resi_samples,num_thrm_cond_samples
1,1.695188249917812,817.552,17.82727484033708,2.9021060436149595,13.707419784079141,2.5668871324053084,22,22,19
2,2.346577461676802,915.035,22.960818206355622,3.444627490165952,15.738304912071296,2.9034731950176034,18,18,14
4,1.4528229876637497,1199.78,108.78801496732713,12.688444027713386,15.29834743084843,11.122847164310087,19,19,19
5,2.3108461145863237,707.2380153915392,12.438844793044835,4.24404989017905,12.545997381094013,3.4824913300880893,37,34,41
6,2.1257149540608404,997.478,5.473739641810272,1.1133689651977274,10.367866542119822,0.9812473576697834,15,15,15
7,1.461884076521224,764.354,9.231150635257183,1.4988420079778355,10.416324917106744,1.3077019798440825,33,32,12
8,1.9916688498181037,772.005,14.841003533013255,-2.2851585166028747,14.270387629457673,-1.9171611541945681,52,47,10
9,1.2401123028835097,370.7242063206321,2.6770805788507,1.4444342681100955,8.36875482417006,1.186536691837915,17,17,5
10,1.7197386148395206,807.0568897889789,19.430484747805846,3.278133065071121,13.837258851192704,2.832521545147856,14,14,14
11,1.3229682087071597,785.8174976497648,15.290994123913505,-3.1815353488712512,10.89474342886136,-2.8586970451493414,26,26,14
12,1.8508340454331722,330.08914131413144,2.0463658958952613,0.9723748059531298,9.171936751620244,0.7806973059945755,8,8,8
13,1.0690970376545519,629.1387312731274,5.1606355361001635,1.5903470247787197,8.21366555531989,1.4175775210239356,20,14,8
14,1.04657320957293,388.3937806380638,3.317961397452365,-1.6503076504080798,8.523521511829756,-1.383653291162503,10,10,10
15,1.3468374276719843,660.899,14.818739981977961,-4.1093310555177,11.026463837053962,-3.4695555221471173,22,42,19
16,1.0947784463255417,480.7066135613561,3.976955079677583,-1.9096253820801545,8.9119507654294,-1.601457350791637,11,11,11
17,1.7492549397537303,830.6085338533853,17.032535124551146,3.6992312386594346,12.652588915533505,3.2006534401756928,23,23,23
18,1.552542673717833,750.0,12.838809093378138,2.996472938453739,10.375815883930818,2.6639509646010575,19,19,19
19,1.4298937475368503,379.99792909290926,3.7847747797517064,1.5875911583343985,9.886593613778468,1.303812433750719,10,10,10
20,7095.7587966560495,595.8688064806481,0.21749486142675256,-0.03366686816885974,0.6759905331529436,-0.03328774815200065,9,9,9
23,1.9363841210354895,758.673,10.817660663711898,2.415841439340622,11.62804247509333,2.10436524568975,10,10,10
25,1.0991039975859735,931.241,7.412270069229541,1.4220703731118356,7.555206506035369,1.3229244822690778,26,26,26
26,1.0212875380376039,928.402,6.283138762552621,1.1021953292670092,8.200343448434152,1.0147510287593864,26,26,26
27,10.371177872596578,923.0366777677768,2.536219374520711,0.1561134233316,7.1286184703807,0.1446268680451066,15,15,15
28,2.0253400722492962,752.8691519151914,12.031994928664638,1.865949654167733,16.182972871667957,1.5821737535735538,11,11,11
31,0.8525937245138788,504.167,1.2321760651864102,-0.7638932517435536,6.018701391367153,-0.6586991357026931,9,9,9
