id,Seebeck_RMAE,dSeebeck_dT_RMAE,elec_resi_RMAE,thrm_cond_RMAE,Seebeck_RL2E,dSeebeck_dT_RL2E,elec_resi_RL2E,thrm_cond_RL2E,Seebeck_RL1E,dSeebeck_dT_RL1E,elec_resi_RL1E,thrm_cond_RL1E
1,0.024625518704856908,0.6509727338170636,0.04338632930558939,0.005419594458133332,0.011191704717399404,0.43231702974077535,0.02225916971071291,0.0023909389716423,0.007836781269425394,0.3656397725245149,0.01685450904166972,0.0016753587714531642
2,0.015733139788888486,0.4486644645040208,0.014372928519179913,0.003945674210653337,0.006435163271170518,0.19602885677085768,0.009641313142967947,0.002169168388096424,0.004749455396993995,0.1686129936734236,0.007954248559252955,0.0017700677733402152
4,0.002369363953982749,0.07881798337481676,0.0071276789840291396,0.006370524853916191,0.0012293806926951735,0.043771962022082424,0.0033657375958139222,0.002374053444864612,0.0009063302032507105,0.035182655110017065,0.002472135676029735,0.0014289573624769122
5,0.008918597435461159,0.32161048257687574,0.015392388577693475,0.0030344853792220574,0.004127936939610248,0.20493193496469672,0.007905952308675484,0.0016295168246423203,0.0031466018149614453,0.1947509413247621,0.006747443782913161,0.0013724229289317712
6,0.013821845055690412,0.4164743436476229,0.011614885765753176,0.02127731249295893,0.009384656965214327,0.23767667758893593,0.005739649378590672,0.011566890213299402,0.007169533326841096,0.1962714592639033,0.00475041651933719,0.009051265557665897
7,0.03305562212040072,0.512218746117026,0.08125701847058227,0.008523038901375679,0.014413419080311563,0.32312482343726406,0.02503425177603533,0.0033716421764748462,0.009553886620532403,0.24221121817467697,0.01718433710099247,0.0020979650598108067
8,0.015903818473773756,0.6821917502231575,0.02958275119996474,0.0029517588148655913,0.0044468289990446126,0.3507293830315376,0.014372698095574631,0.0013727109007916152,0.003110189102724477,0.27610222601025236,0.010676320893298558,0.000962625439082171
9,0.011800378984078274,0.8222931412040153,0.00657403614145542,0.0025639435766889557,0.0030685395873515527,0.5186671050704449,0.0019978250654655305,0.0010882886592100082,0.00161769457005377,0.38312264737215634,0.0010510226416010485,0.0008157309471173646
10,0.007067875316146366,0.1720245381479529,0.009626613170879345,0.008071436713109476,0.003212786377605155,0.10315857947730786,0.0023749590004480746,0.003084423395578758,0.00244781284211359,0.09798393081570161,0.0013770733241057808,0.0021836475464847333
11,0.032762660438884886,0.6824207003015152,0.02334022739858682,0.005964732202588921,0.01724933862819609,0.6260116612282755,0.017453797597948826,0.0025231118345662227,0.012565588389083697,0.5539460014922517,0.015284431319834183,0.0018292406381825404
12,0.00021212703395970278,0.015259859508750882,0.002431770896088496,0.0028192192268354883,7.745775570433152e-05,0.007808391886985926,0.0009882316921195624,0.0013059550880751417,5.274530681045624e-05,0.006856184490320983,0.0007665532243270475,0.0009689039955360091
13,0.07979666300711542,0.8874220119529359,0.016537747701257165,0.003648896268950887,0.028905816819852055,0.7922502845387092,0.00915443419834058,0.0018214459723222807,0.01891454202308442,0.6814938097702584,0.0066403395699039984,0.001232093507821869
14,0.001567075165135583,0.10867865148466133,0.003278629752708094,0.002098519430305166,0.000683540755797651,0.11482105389477873,0.0013031999900054,0.000763127547710869,0.0005496584030578498,0.1210799232217364,0.0009311460848892512,0.0005160040983426065
15,0.004844922357765392,0.3431248500048441,0.011473894305842221,0.005824431533935794,0.0015898339712487992,0.15752945283108563,0.006336866764450222,0.0017237343508769063,0.0010800316868617556,0.1241268796806488,0.004883282006522319,0.0011184604747760782
16,0.0007835922988696152,0.0701441857334826,0.0015964380258954068,0.003363030377287877,0.00029639634655415293,0.0396995124060977,0.0006904559332277858,0.0010932955339835052,0.0001995778463674131,0.03435344320251373,0.00047508431333702236,0.0008001249101822048
17,0.008682025604568102,0.2607765933859707,0.0032107261244101308,0.006369013314593963,0.003055613399276215,0.10972203896177563,0.0018367110750448971,0.0028540597469643215,0.0020737665796625934,0.08012233790169548,0.0014052995229461268,0.002103359792963911
18,0.0035477702976537684,0.09665071559934195,0.009974100122800951,0.0024283115569938853,0.0017597268121896448,0.049781256066895166,0.00493610950993389,0.0012033893933801247,0.0012519734286000625,0.04051660105078874,0.0036583651268573257,0.00086464700793072
19,0.000498143740082002,0.053237087223812124,0.001463243010918791,0.004971229241895853,0.00020150740457115175,0.03075459587930109,0.0006254321585561958,0.0016936470884499853,0.00015548055905922125,0.02869895068467411,0.0004830090113979819,0.001039304204833731
20,0.00511549843217754,0.2791993819305995,0.02787233283723112,0.01051820747277464,0.0023094941199962916,0.1956649654380026,0.016325161818379407,0.002443993488680222,0.001726412590922618,0.1801035205015929,0.016696966147421548,0.0012048160870209246
23,0.000598320484156256,0.03746180032050846,0.004288767643605336,0.002788317640492062,0.0003294256515291249,0.013616081419973263,0.003252227247033971,0.0019738281117430735,0.00025865364539064877,0.011039382864512287,0.002828824970127065,0.0016077310754202719
25,0.018579356831256243,0.4397540442810327,0.02029263785210804,0.0066318787898345,0.009841489157353975,0.31474581746386476,0.010106796690223602,0.0038049389125443082,0.007036799406267074,0.2560151868722838,0.006970973940280486,0.003057659717544089
26,0.014302109426049328,0.5002240947635583,0.026568651470773242,0.008695803274253146,0.006667538344307737,0.22884693882675913,0.009154974912725981,0.004849976801540256,0.004574887242287005,0.17353626182602952,0.0060777975796261026,0.0033023759301549797
27,0.01747881704703694,0.2223350650836706,0.032991289652072396,0.008693884156508,0.00840638036994616,0.29654689336368045,0.01900398818064271,0.0042786807910728955,0.006739237615131976,0.3733754224577788,0.015727971049728163,0.002734081492416138
28,0.0020446267249409258,0.09668525340923179,0.019555915976182593,0.0028924715672667446,0.0012152896495837852,0.0624604352385706,0.011684597340075781,0.0015638774740690789,0.0010317336456974083,0.05565554973969242,0.007796861835826213,0.0011176537379184116
31,0.0011653868030413054,0.16495109746503253,0.002005591294187065,0.006641683862246226,0.00035869213699645815,0.05220869801646709,0.0006361719653543244,0.0013607147543873847,0.0002088618040977417,0.03553858310905764,0.0004076424075838025,0.0007722048066792057
32,0.0012098946975337313,0.13549669927381094,0.0016077903459417917,0.004680527524987576,0.0004965610514371279,0.06633637807324247,0.0005102801212159467,0.0011954448135313774,0.0003660887660236214,0.05552030152147869,0.00036191468705192134,0.0007119482629155612
33,9.910222023402897e-05,0.021225028777048738,0.0016824571451327691,0.0032623815372662527,4.497116061685911e-05,0.011247738970056665,0.0003641180833818678,0.0009155928436019652,3.492062017026599e-05,0.010188790635702752,0.000168992523385382,0.000572922198445477
34,0.0009028298222576046,0.03861819088969909,0.0028707964642074087,0.002918518789245984,0.00030309213111134404,0.02178159955999048,0.001008653889148092,0.0009478627744892544,0.00019884587055932557,0.01770024655564461,0.000672188968917293,0.0006035782546764624
35,0.0010351376849895542,0.08394126923405001,0.005067463811921903,0.004745799377056441,0.00028709315721352343,0.02754578726860798,0.001882369488004182,0.0011155696529994502,0.00014251101751458397,0.016203246327360258,0.0013833124100002864,0.0007675357808880545
36,8.865466921129724e-05,0.048450305987139834,0.0009547743328323002,0.0011402307541436825,4.0532332481233264e-05,0.023506012870895644,0.00040522295990256906,0.0003365916403183486,3.0065024552084003e-05,0.019414482420961054,0.0003070570304681978,0.00023698261838402392
37,0.0016372399197475468,0.13870209099791436,0.0020923578348604156,0.001838268129640049,0.000668621158295235,0.07015281122045251,0.0009716339477917012,0.0008080013383207462,0.0004182649029082882,0.05575511005588352,0.0007435657001695803,0.0005927369197272553
38,0.0017037637507467365,0.12736215491650876,0.009936779550424692,0.004223832862853096,0.0006331696057162384,0.08062156442793185,0.0031236094950801187,0.002054537843749405,0.0004435953699101054,0.07551407041115588,0.0020805204468070052,0.0015576304702496677
39,0.00010298976166889184,0.011345702009950496,0.0024216043043717474,0.0031027620591063147,4.5840240987938035e-05,0.006185751878032784,0.0006494889931054969,0.0006705933893182202,3.439419212521294e-05,0.0060469580867234815,0.0004005030925939199,0.0004367082253536914
40,0.00010838012604392558,0.018019103786552235,0.00043089443455876324,0.0023482056719293562,3.909150758084584e-05,0.007901303229887807,0.00024111511350144324,0.001117530707023989,2.5421449474957368e-05,0.00623937891263154,0.0001843454403117624,0.0008812546504504505
41,0.0013994714609624117,0.06247616944696168,0.0022754723263427147,0.006052206284204568,0.0006888661131881607,0.05277140170388898,0.0006987036606832351,0.0014449592584948323,0.0005400566467410373,0.050749875725872876,0.00046804550805984885,0.0009213729794261281
42,0.0026529963675781297,0.27196683167564495,0.007386401522896411,0.00989565010401964,0.0011215649158028862,0.160854509130541,0.0024822247070833132,0.003716308938206123,0.0007269132015112858,0.1220236440754789,0.0017414297619809203,0.0027458288737399793
43,0.00012683558074132347,0.007048828199485783,0.004021505936790384,0.005814313578330604,3.772054678787058e-05,0.003072835208744781,0.0015628523787396347,0.0022957300132660234,2.6194420199896444e-05,0.0027397713830651688,0.0011505410870815843,0.0015097068395533086
44,9.262071321403415e-05,0.01303805365989391,0.0038950820310489,0.002926152168531212,2.7328430042872955e-05,0.006194063048386152,0.0012598080906974138,0.0011022057439638775,1.754089354403395e-05,0.005145700566909794,0.0007940976323825535,0.0008125320106190319
45,0.002644033306091779,0.18645821404572435,0.00045723025597114644,0.0015111952770713152,0.0011005960065683228,0.16333333833871494,0.00016025604513898506,0.0005961329514799028,0.0008020676066890298,0.14776663778682464,0.00012406214815614792,0.00043318757527827095
46,0.001222055147880253,0.12389178988349388,0.005274110049124877,0.0030492004510440686,0.0006122631480880531,0.0636253874412034,0.002223910387921322,0.0012322190894452961,0.0004835467472513014,0.0575989058600414,0.0017757742212661934,0.0008958384887238225
47,0.00010654921587083137,0.024654829792400617,0.0007872513568738102,0.00381536141992784,4.9032621582273575e-05,0.011197288882637376,0.00023102979288684684,0.0011277886177092898,3.936361584250368e-05,0.010159331205225058,0.00014759582475577055,0.0007382970483636878
48,7.686834979489808e-05,0.0182142797225776,0.002150743639970435,0.004420520250833247,3.338211799392115e-05,0.009437960761281023,0.000532977050225586,0.001111905280542974,2.715558418425737e-05,0.00871276539066918,0.000327807354486042,0.0006647637913199495
49,0.00013070032337177842,0.028494563170665142,0.001850386941703482,0.00612762185766297,5.983559718870737e-05,0.011936165773498002,0.0004613545980922955,0.0012773805445442494,4.937925214856601e-05,0.011006321936715762,0.00027517193062608785,0.0006610642524684468
50,8.933892864933122e-05,0.018848422910497153,0.0009389050482120079,0.005026661152710166,4.0973497948707396e-05,0.008242096460254542,0.0002668590655576266,0.0011745562251611298,3.3844123781540576e-05,0.007851710819988743,0.00015646001231234228,0.0006930311518737529
51,9.904927438988413e-05,0.022589032868806314,0.0025289262838956265,0.0039617293024149305,4.444598225704187e-05,0.009704854461962245,0.0007391642946891003,0.0011493102498281295,3.6804669983406816e-05,0.009141726106849886,0.0004519016641746015,0.000748073695077556
52,0.00010773776567892364,0.010999208494779518,0.0012231950766345419,0.001742312969410256,3.906382067178392e-05,0.01144090069025548,0.0002802454941046325,0.00046619431062843244,2.9939253191153142e-05,0.013079406773435212,0.0001859365249937224,0.00028072189529011564
53,0.0014471129965368298,0.09994458504785311,0.0016694988035164569,0.002188000397819434,0.0005174210740893632,0.08255113296124614,0.000671290078187482,0.0008183004202712816,0.0003710474107302615,0.07964474083418735,0.000471365130718718,0.0006147913030173143
54,0.00063994281786225,0.05745728568072939,0.00045585117817090344,0.001684497739771987,0.00014767293127946327,0.040325020550822335,0.00016781527264987642,0.00045724127510445744,7.623084267490936e-05,0.04087127570548817,0.00012233919918884625,0.0003162844852875742
55,0.00040631404056812174,0.027732644479212795,0.0008958138088340287,0.0024642123459134068,0.00014447764308796014,0.015052715878494103,0.00045561184440953993,0.0010025634988560092,9.922919015603935e-05,0.014813892441116926,0.00033276708249094857,0.0007360368946754955
