id,Seebeck_RMAE,dSeebeck_dT_RMAE,elec_resi_RMAE,thrm_cond_RMAE,Seebeck_RL2E,dSeebeck_dT_RL2E,elec_resi_RL2E,thrm_cond_RL2E,Seebeck_RL1E,dSeebeck_dT_RL1E,elec_resi_RL1E,thrm_cond_RL1E
1,0.039037732556981106,0.5926162327547763,0.04425351531110163,0.02371495430452544,0.019866269257348745,0.43994524195430434,0.019666412593851303,0.013080059698715051,0.01630754750084949,0.3904944307877466,0.016102622935934435,0.012389607990406998
2,0.025988237655618477,0.913422857426688,0.04453535178732934,0.01548355995925177,0.018583403931534473,0.3477970486545124,0.03112637946653565,0.015254754293826731,0.01640359005022973,0.2983669745855489,0.026198365657359286,0.013822573067839967
4,0.027965768530455428,1.6163332440722464,0.018045163564259697,0.02742495500108898,0.015767781097502587,0.4159351744528985,0.011334356109161075,0.017015505473338674,0.013092395154165607,0.2714589701963686,0.009653920233819245,0.013201106820912798
5,0.03316374231273066,0.6251735965393949,0.03185457937309071,0.031212757162485484,0.018878320893749356,0.43334230583417543,0.0245563466261148,0.01652737221546593,0.016097338235514975,0.4100365647263231,0.02204728741180514,0.01311870561444674
6,0.02912710982180047,0.9940782462532578,0.032224804437963966,0.03925543141150227,0.024545765501786786,0.394495092564104,0.017861559601708318,0.02092339764176101,0.022007342845324247,0.3465515689666396,0.014989356928233633,0.017860725572739673
7,0.029027714922050307,0.6076218198417638,0.16582566646985686,0.02680577867556821,0.0189049040327917,0.3603987332737972,0.06005890159849426,0.021341185141465345,0.016448735597704447,0.28432393522673677,0.03946711867673043,0.018155433800455548
8,0.021221322142395024,0.6038641843281737,0.03440766759594507,0.02550913786133341,0.013853688251510819,0.37424716406894043,0.01753907488307246,0.016743869262548092,0.011754714752390575,0.2907606265733964,0.01626069341254403,0.013434126380109858
9,0.030679718283910418,1.4554255191234182,0.02931571465770993,0.03332580808367821,0.017734389509993558,1.2788210975045868,0.016729258307563506,0.021794893447910333,0.015550412459254398,1.2869505133566452,0.014933534063534277,0.019474044636161838
10,0.029289013170090118,0.4339073734679644,0.023111481514961712,0.02912122636626586,0.013262964041710937,0.21346496734172,0.015918065406530898,0.019589170743024763,0.012010530987730533,0.18751029872104505,0.014096375065047531,0.01621321520403493
11,0.03834114463605188,0.7014708460479021,0.035028205483661694,0.01745962206369422,0.022717704603090003,0.6299133062922065,0.027613150394137236,0.01472696802871617,0.02035655163011778,0.5784814647133071,0.02459893054855401,0.013208445660932086
12,0.027421920553572378,5.0108530454918645,0.03144026469089648,0.02089182527773596,0.013280180994106373,1.2443002173888316,0.01964120237096112,0.013282273655249973,0.01148510448798514,0.9162096339546763,0.0170827742091425,0.01175556848062407
13,0.10159220112162877,0.8761566385825768,0.01993331058665222,0.021863659300391015,0.044069180511451526,0.8051616782362636,0.016919636114769314,0.01704407616618635,0.03284769527843703,0.7815252020449919,0.016334483066276956,0.015635049467664613
14,0.03075644521481852,2.547178294505274,0.03248180039149637,0.026706916706005744,0.018620380955302555,1.4193785770020662,0.021009563277415655,0.01613574944713992,0.016356727039555766,1.364838027639566,0.018646426305569775,0.01374330706877769
15,0.03602485834856892,6.028402079536178,0.04353886581528799,0.026485109586128673,0.01943230416229996,1.253988622961682,0.021920326744682445,0.014064163918350968,0.016340443220161892,0.775183036992318,0.019140381197840575,0.01165898422287618
16,0.025354001745164334,4.859064111291902,0.027710148550638813,0.028287874214117176,0.01155472122912127,0.9952792307956353,0.020082024220134345,0.015787925046422423,0.008678738617985458,0.742012157850734,0.01786879953974666,0.013646431855570967
17,0.013702995213675385,0.4298100133574704,0.027698258974168992,0.020358607044840875,0.010776668488857952,0.18663746083511615,0.010043028625104448,0.015614355088485148,0.010201218933235638,0.1551140910059289,0.008694709340784633,0.011980457224003937
18,0.018962906013693322,0.35160995135619355,0.028919466753124474,0.015532473177342266,0.012850238497856319,0.1937628382638228,0.02295613856736902,0.01473619469601576,0.011669685797125894,0.15449751751066076,0.021207222641980626,0.01294114210658998
19,0.03522256607587609,3.42351792163495,0.026853848296623656,0.030480972561821893,0.02242101927744231,1.5463729314954342,0.015858578820983727,0.016466260890052282,0.020001939732755773,1.3838092419601997,0.011744207920852208,0.014415841465992944
20,0.032155171935526514,3.0491815654262613,0.03206073836943621,0.020484263322399422,0.01577728813467576,1.0058928749764697,0.032158621728385975,0.014516495628677841,0.012445799457182601,0.8486107858757957,0.04265271787750117,0.012451070964213978
23,0.024008512794202214,0.5196289702394611,0.02375005627508683,0.028107810003584605,0.015489192588350274,0.25679493352333665,0.011522159877459488,0.019444727229330314,0.013088232501327674,0.22402790766275069,0.010371045737080874,0.015514234868946552
25,0.02439553010652748,1.6363066253589877,0.035410823078251524,0.02755618700366334,0.01828578313883519,0.5257564355128219,0.020810562537788187,0.019437539489989185,0.0160684936806727,0.40779128890292504,0.017942097607859767,0.015617155485925517
26,0.02617042049927717,0.555586234645853,0.027641608106355076,0.02671079766179519,0.02080574064345439,0.3053867774845736,0.020056636553734006,0.019267138332938517,0.01852962362715717,0.2583984008662795,0.017906715013265972,0.016036951783168853
27,0.04395901954963294,0.47252265830290174,0.08646099086478114,0.021761549307327085,0.01886224212433045,0.4493124321243575,0.04109698518924778,0.01604262065138489,0.015207422738600096,0.5253133264321885,0.033535519937482626,0.013194541290664764
28,0.01622310751267503,1.0289772015510588,0.023749018833872367,0.028485321100366348,0.010677058507134875,0.2830786783909732,0.019523618230481283,0.011690628785333218,0.009098308072251265,0.22561609515701267,0.01857385983904569,0.010347966206512819
31,0.02905432393977905,4.443430209491979,0.026512282367998213,0.037907069502991275,0.016677405615561348,1.2380121657349663,0.014252653898286505,0.018581335312163657,0.013741873174187489,1.0576441275606643,0.011965684488106192,0.015219952899301333
32,0.03365850664970322,2.1346190514017107,0.02451232237285575,0.023311494103939352,0.02011706851215766,1.0341041305127971,0.01364450534500179,0.019113496491072888,0.017688786962818993,0.9400322300219178,0.011162691443652306,0.017461212448974542
33,0.030099603479325984,9.994403864634204,0.036550811705649444,0.023592517241091192,0.017279982354139394,2.6229930577118408,0.021093193051100093,0.016251722264468575,0.014372655911549712,2.1310722019899164,0.017759125049244883,0.014856736954843871
34,0.030100978813579114,1.3643872350143589,0.02716997984279271,0.035798426175385215,0.015580066944013135,0.7364729461425724,0.01916018191414193,0.019408026479068717,0.012971911991324575,0.6370152360665718,0.01652120789548307,0.016012179031556113
35,0.026504471945411105,1.855450661339428,0.016382923356769784,0.027210708620368507,0.017991101193328578,0.6241270647742684,0.006666689038289958,0.017208174913863457,0.016237603452652464,0.531878555325389,0.005180702007552681,0.014772128321764617
36,0.0364764992902753,32.573706692283345,0.027018914116366113,0.025819230559963737,0.015892499302807138,7.403221477059482,0.01671714145663332,0.013980985637035518,0.013128055775907754,5.255168461763316,0.014091110769877032,0.012371679156803867
37,0.025278524438228842,1.4706386330603327,0.021733392738612623,0.03000081515585049,0.016124616239264557,0.7591221649281753,0.015506863843541871,0.017463744748372492,0.014181144079444385,0.7711459724901644,0.013851494306521533,0.014911747041692826
38,0.03322324047801506,4.3112474162681576,0.02220911555939099,0.02768339427990797,0.017509372271938408,1.3968346578515007,0.011799132427591792,0.018891796288318673,0.01530794493869746,1.1125095244567342,0.010264617102564677,0.015217660875873711
39,0.03365976136541299,6.6744723269015,0.03279970288507141,0.028331108591951128,0.020408685437767554,1.9349867921440873,0.016294157526223055,0.015313139447357295,0.01744444140930649,1.7724973537720194,0.013567224087537457,0.01240861415263864
40,0.03130213343012927,1.674787172925519,0.02486428666059228,0.029564298488793272,0.0182005554795601,1.3047199413073427,0.015699390613479986,0.015014019782452218,0.01579344760866311,1.2643077934702776,0.012388664566726864,0.011360065751663335
41,0.039212870441771686,3.166332007819991,0.027159357290189475,0.029323340272470067,0.02122861622026459,1.1763962095578029,0.01914734558218923,0.01647837746394003,0.018698604516289366,0.8550190871966126,0.01543073115359359,0.01423244358778293
