id,max_zT,T_for_(max_zT),max_power_density,I_for_(max_power_density),max_efficiency,I_for_(max_efficiency),num_Seebeck_samples,num_elec_resi_samples,num_thrm_cond_samples
1,2.3251815790075594,817.552,17.67580195697924,2.8710107448771502,13.773658750474151,2.5349837735835954,22,22,19
2,2.58628040203874,903.143201620162,23.97439058279905,3.5535320544728073,16.429971856738256,2.9854728197199396,18,18,14
4,1.6079309424281827,1115.3909552955295,116.48274190508833,13.262922095852693,16.128450308916197,11.47918445674207,19,19,19
5,2.796432600428735,671.0304651665167,12.472065810247463,4.216509094809445,12.581859438298409,3.4220923261940035,37,34,41
6,2.327742495306284,970.0249513951394,5.540896257043704,1.1413531429506107,10.5410507614849,1.00713473081647,15,15,15
7,1.5236368348599931,761.7802596259626,9.217392205628014,1.4858857713812845,10.261570335741192,1.303838826369975,33,32,12
8,1.7496805876725365,772.005,14.002202802436265,-2.225987247002668,13.58214021858945,-1.8840379556712155,52,47,10
9,1.5058908760347336,297.749,2.620730800438303,1.4219990846989914,8.201838254601663,1.1737277183012258,17,17,5
10,2.0001467013837764,786.0599704970497,18.45664149284443,3.1941989116255805,13.187795523167816,2.7743995664489,14,14,14
11,1.422839979900958,820.2646406640663,15.937084646774712,-3.366667798808272,11.14091536222171,-3.0160164196454895,26,26,14
12,2.164491321387963,306.9381174117412,1.9952883770458363,0.9676648238625019,8.98150815314443,0.7823624249106012,8,8,8
13,1.6139791598638826,606.0395977597759,5.555004500254687,1.6774886878959239,8.959150781297765,1.4786805395988123,20,14,8
14,1.2275770069245047,397.8304591859186,3.1927558600910846,-1.6067793490887612,8.181034125259465,-1.3575488000091427,10,10,10
15,1.4245764477057432,660.899,14.301525215006887,-4.0061651857279745,10.738666792092202,-3.406734075509253,22,42,19
16,1.0975808588016394,380.6411486148615,3.682720754325138,-1.8306942838438742,8.449183181049321,-1.5512814955268293,11,11,11
17,2.274417204820987,829.951408140814,17.052748525921196,3.7391514626166673,12.893633929417328,3.2219688400022126,23,23,23
18,1.4843145149918846,628.7244609460946,12.996781260172662,2.9999395147866736,10.705212020206748,2.6593898059690737,19,19,19
19,1.5072914480631068,437.5117611261126,3.5975492768569524,1.5494349209214957,9.550850364077546,1.2799785393896181,10,10,10
20,2.012942311218472,677.8711683168317,0.2310046579738896,-0.03530017434795361,0.7215389404282595,-0.03487053416388366,9,9,9
23,2.0037309298391013,750.1445826582658,10.948270487278043,2.4456707124831296,11.58100387259823,2.1381679295892635,10,10,10
25,1.1111862664712753,925.3540843084306,7.203091469376709,1.3900421535134044,7.4615270713284225,1.2934227304432941,26,26,26
26,1.3781649723978064,911.7018663866386,6.757283444954099,1.1696539850267889,8.779732422420492,1.0716640732301217,26,26,26
27,3.1023193855039786,927.1083042304231,2.5894608895239295,0.1599652195442984,7.252003125241526,0.14765682372480082,15,15,15
28,2.573835878709731,773.404,11.709409277923832,1.8502577884640488,16.004789206088347,1.5685978681439956,11,11,11
31,0.9204370338887768,429.2587902790279,1.189894344644099,-0.7362209791113901,5.856226927098602,-0.6376898372170718,9,9,9
32,1.0200577180380401,417.61708800880086,1.4976936190891297,0.7837163746653159,6.468408196172677,0.6779991356430795,10,10,10
33,0.9618084964575482,435.32400770077004,1.7279796321679481,-1.110668896046229,6.169088000541703,-0.9627289021669341,5,5,5
34,1.8169868945720158,347.9417164716471,2.3575763241061916,1.0649498123179417,9.527509330026048,0.8697995476281192,7,7,7
35,0.5697220749185501,511.1179635963596,0.18869813203747735,-0.1575464381199823,3.038357979366005,-0.14641875446279176,6,6,6
36,1.7951721070392523,371.9608840884089,0.7291140703991653,0.6123766754621915,5.480509834907404,0.49170377174848884,6,6,6
